subscription_id,user_id,plan,price,billing_date,status,churn_date,churn_reason
511_202308,511,Basic,9.99,2023-08-04,active,,
511_202309,511,Basic,9.99,2023-09-03,active,,
511_202310,511,Basic,9.99,2023-10-03,active,,
511_202311,511,Basic,9.99,2023-11-02,active,,
511_202312,511,Basic,9.99,2023-12-02,active,,
511_202401,511,Basic,9.99,2024-01-01,churned,2024-01-05,Competition
512_202306,512,Family,24.99,2023-06-03,active,,
512_202307,512,Family,24.99,2023-07-03,active,,
512_202308,512,Family,24.99,2023-08-02,active,,
512_202309,512,Family,24.99,2023-09-01,active,,
512_202310,512,Family,24.99,2023-10-01,active,,
512_202310,512,Family,24.99,2023-10-31,active,,
512_202311,512,Family,24.99,2023-11-30,active,,
512_202312,512,Family,24.99,2023-12-30,active,,
512_202401,512,Family,24.99,2024-01-29,active,,
512_202402,512,Family,24.99,2024-02-28,active,,
513_202308,513,Standard,14.99,2023-08-15,active,,
513_202309,513,Standard,14.99,2023-09-14,active,,
513_202310,513,Standard,14.99,2023-10-14,active,,
513_202311,513,Standard,14.99,2023-11-13,active,,
513_202312,513,Standard,14.99,2023-12-13,active,,
513_202401,513,Standard,14.99,2024-01-12,active,,
513_202402,513,Standard,14.99,2024-02-11,active,,
513_202403,513,Standard,14.99,2024-03-12,active,,
513_202404,513,Standard,14.99,2024-04-11,active,,
513_202405,513,Standard,14.99,2024-05-11,active,,
513_202406,513,Standard,14.99,2024-06-10,churned,2024-06-11,Price
514_202303,514,Family,24.99,2023-03-23,active,,
514_202304,514,Family,24.99,2023-04-22,active,,
514_202305,514,Family,24.99,2023-05-22,active,,
514_202306,514,Family,24.99,2023-06-21,active,,
514_202307,514,Family,24.99,2023-07-21,active,,
514_202308,514,Family,24.99,2023-08-20,active,,
514_202309,514,Family,24.99,2023-09-19,active,,
514_202310,514,Family,24.99,2023-10-19,active,,
514_202311,514,Family,24.99,2023-11-18,active,,
515_202304,515,Family,24.99,2023-04-09,active,,
515_202305,515,Family,24.99,2023-05-09,active,,
515_202306,515,Family,24.99,2023-06-08,active,,
515_202307,515,Family,24.99,2023-07-08,active,,
515_202308,515,Family,24.99,2023-08-07,active,,
515_202309,515,Family,24.99,2023-09-06,active,,
516_202312,516,Basic,9.99,2023-12-27,active,,
516_202401,516,Basic,9.99,2024-01-26,active,,
516_202402,516,Basic,9.99,2024-02-25,active,,
516_202403,516,Basic,9.99,2024-03-26,active,,
516_202404,516,Basic,9.99,2024-04-25,active,,
516_202405,516,Basic,9.99,2024-05-25,active,,
516_202406,516,Basic,9.99,2024-06-24,churned,2024-06-29,Competition
517_202301,517,Family,24.99,2023-01-16,active,,
517_202302,517,Family,24.99,2023-02-15,active,,
517_202303,517,Family,24.99,2023-03-17,active,,
517_202304,517,Family,24.99,2023-04-16,active,,
517_202305,517,Family,24.99,2023-05-16,active,,
517_202306,517,Family,24.99,2023-06-15,active,,
517_202307,517,Family,24.99,2023-07-15,active,,
517_202308,517,Family,24.99,2023-08-14,active,,
517_202309,517,Family,24.99,2023-09-13,active,,
517_202310,517,Family,24.99,2023-10-13,active,,
518_202310,518,Basic,9.99,2023-10-28,active,,
518_202311,518,Basic,9.99,2023-11-27,active,,
518_202312,518,Basic,9.99,2023-12-27,active,,
518_202401,518,Basic,9.99,2024-01-26,active,,
518_202402,518,Basic,9.99,2024-02-25,active,,
518_202403,518,Basic,9.99,2024-03-26,active,,
518_202404,518,Basic,9.99,2024-04-25,active,,
518_202405,518,Basic,9.99,2024-05-25,active,,
518_202406,518,Basic,9.99,2024-06-24,active,,
518_202407,518,Basic,9.99,2024-07-24,active,,
518_202408,518,Basic,9.99,2024-08-23,active,,
519_202301,519,Family,24.99,2023-01-15,active,,
519_202302,519,Family,24.99,2023-02-14,active,,
519_202303,519,Family,24.99,2023-03-16,active,,
519_202304,519,Family,24.99,2023-04-15,active,,
519_202305,519,Family,24.99,2023-05-15,active,,
520_202304,520,Premium,19.99,2023-04-26,active,,
520_202305,520,Premium,19.99,2023-05-26,active,,
520_202306,520,Premium,19.99,2023-06-25,active,,
520_202307,520,Premium,19.99,2023-07-25,active,,
520_202308,520,Premium,19.99,2023-08-24,active,,
521_202301,521,Basic,9.99,2023-01-05,active,,
521_202302,521,Basic,9.99,2023-02-04,active,,
521_202303,521,Basic,9.99,2023-03-06,active,,
521_202304,521,Basic,9.99,2023-04-05,active,,
521_202305,521,Basic,9.99,2023-05-05,active,,
521_202306,521,Basic,9.99,2023-06-04,active,,
521_202307,521,Basic,9.99,2023-07-04,active,,
521_202308,521,Basic,9.99,2023-08-03,active,,
521_202309,521,Basic,9.99,2023-09-02,active,,
521_202310,521,Basic,9.99,2023-10-02,active,,
521_202311,521,Basic,9.99,2023-11-01,active,,
521_202312,521,Basic,9.99,2023-12-01,churned,2023-12-11,Price
522_202311,522,Family,24.99,2023-11-08,active,,
522_202312,522,Family,24.99,2023-12-08,active,,
522_202401,522,Family,24.99,2024-01-07,active,,
522_202402,522,Family,24.99,2024-02-06,active,,
522_202403,522,Family,24.99,2024-03-07,churned,2024-04-01,Price
523_202305,523,Premium,19.99,2023-05-10,active,,
523_202306,523,Premium,19.99,2023-06-09,active,,
523_202307,523,Premium,19.99,2023-07-09,active,,
523_202308,523,Premium,19.99,2023-08-08,active,,
523_202309,523,Premium,19.99,2023-09-07,active,,
524_202309,524,Standard,14.99,2023-09-19,active,,
524_202310,524,Standard,14.99,2023-10-19,active,,
524_202311,524,Standard,14.99,2023-11-18,active,,
524_202312,524,Standard,14.99,2023-12-18,active,,
524_202401,524,Standard,14.99,2024-01-17,active,,
524_202402,524,Standard,14.99,2024-02-16,active,,
525_202302,525,Standard,14.99,2023-02-25,active,,
525_202303,525,Standard,14.99,2023-03-27,active,,
525_202304,525,Standard,14.99,2023-04-26,active,,
525_202305,525,Standard,14.99,2023-05-26,active,,
525_202306,525,Standard,14.99,2023-06-25,active,,
525_202307,525,Standard,14.99,2023-07-25,active,,
525_202308,525,Standard,14.99,2023-08-24,active,,
525_202309,525,Standard,14.99,2023-09-23,active,,
525_202310,525,Standard,14.99,2023-10-23,active,,
525_202311,525,Standard,14.99,2023-11-22,active,,
526_202312,526,Basic,9.99,2023-12-02,active,,
526_202401,526,Basic,9.99,2024-01-01,active,,
526_202401,526,Basic,9.99,2024-01-31,active,,
526_202403,526,Basic,9.99,2024-03-01,active,,
526_202403,526,Basic,9.99,2024-03-31,active,,
526_202404,526,Basic,9.99,2024-04-30,active,,
526_202405,526,Basic,9.99,2024-05-30,active,,
526_202406,526,Basic,9.99,2024-06-29,active,,
526_202407,526,Basic,9.99,2024-07-29,active,,
527_202311,527,Family,24.99,2023-11-04,active,,
527_202312,527,Family,24.99,2023-12-04,active,,
527_202401,527,Family,24.99,2024-01-03,active,,
528_202309,528,Basic,9.99,2023-09-12,active,,
528_202310,528,Basic,9.99,2023-10-12,active,,
528_202311,528,Basic,9.99,2023-11-11,active,,
528_202312,528,Basic,9.99,2023-12-11,active,,
528_202401,528,Basic,9.99,2024-01-10,active,,
528_202402,528,Basic,9.99,2024-02-09,active,,
528_202403,528,Basic,9.99,2024-03-10,active,,
528_202404,528,Basic,9.99,2024-04-09,active,,
528_202405,528,Basic,9.99,2024-05-09,active,,
529_202312,529,Standard,14.99,2023-12-29,active,,
529_202401,529,Standard,14.99,2024-01-28,active,,
529_202402,529,Standard,14.99,2024-02-27,active,,
529_202403,529,Standard,14.99,2024-03-28,active,,
529_202404,529,Standard,14.99,2024-04-27,active,,
529_202405,529,Standard,14.99,2024-05-27,active,,
529_202406,529,Standard,14.99,2024-06-26,active,,
529_202407,529,Standard,14.99,2024-07-26,active,,
530_202307,530,Standard,14.99,2023-07-03,active,,
530_202308,530,Standard,14.99,2023-08-02,active,,
530_202309,530,Standard,14.99,2023-09-01,active,,
530_202310,530,Standard,14.99,2023-10-01,churned,2023-10-02,Price
531_202308,531,Premium,19.99,2023-08-30,active,,
531_202309,531,Premium,19.99,2023-09-29,active,,
531_202310,531,Premium,19.99,2023-10-29,active,,
531_202311,531,Premium,19.99,2023-11-28,active,,
531_202312,531,Premium,19.99,2023-12-28,active,,
531_202401,531,Premium,19.99,2024-01-27,active,,
532_202302,532,Basic,9.99,2023-02-15,active,,
532_202303,532,Basic,9.99,2023-03-17,active,,
532_202304,532,Basic,9.99,2023-04-16,active,,
532_202305,532,Basic,9.99,2023-05-16,active,,
532_202306,532,Basic,9.99,2023-06-15,active,,
532_202307,532,Basic,9.99,2023-07-15,active,,
533_202307,533,Basic,9.99,2023-07-10,active,,
533_202308,533,Basic,9.99,2023-08-09,active,,
533_202309,533,Basic,9.99,2023-09-08,active,,
533_202310,533,Basic,9.99,2023-10-08,active,,
533_202311,533,Basic,9.99,2023-11-07,active,,
534_202311,534,Basic,9.99,2023-11-21,active,,
534_202312,534,Basic,9.99,2023-12-21,active,,
534_202401,534,Basic,9.99,2024-01-20,active,,
534_202402,534,Basic,9.99,2024-02-19,active,,
534_202403,534,Basic,9.99,2024-03-20,active,,
534_202404,534,Basic,9.99,2024-04-19,active,,
534_202405,534,Basic,9.99,2024-05-19,active,,
534_202406,534,Basic,9.99,2024-06-18,active,,
534_202407,534,Basic,9.99,2024-07-18,active,,
535_202303,535,Premium,19.99,2023-03-03,active,,
535_202304,535,Premium,19.99,2023-04-02,active,,
535_202305,535,Premium,19.99,2023-05-02,active,,
535_202306,535,Premium,19.99,2023-06-01,active,,
535_202307,535,Premium,19.99,2023-07-01,active,,
535_202307,535,Premium,19.99,2023-07-31,active,,
535_202308,535,Premium,19.99,2023-08-30,active,,
535_202309,535,Premium,19.99,2023-09-29,active,,
536_202303,536,Standard,14.99,2023-03-12,active,,
536_202304,536,Standard,14.99,2023-04-11,active,,
536_202305,536,Standard,14.99,2023-05-11,active,,
536_202306,536,Standard,14.99,2023-06-10,active,,
536_202307,536,Standard,14.99,2023-07-10,active,,
536_202308,536,Standard,14.99,2023-08-09,active,,
536_202309,536,Standard,14.99,2023-09-08,active,,
536_202310,536,Standard,14.99,2023-10-08,active,,
536_202311,536,Standard,14.99,2023-11-07,active,,
536_202312,536,Standard,14.99,2023-12-07,active,,
536_202401,536,Standard,14.99,2024-01-06,active,,
536_202402,536,Standard,14.99,2024-02-05,active,,
537_202304,537,Family,24.99,2023-04-03,active,,
537_202305,537,Family,24.99,2023-05-03,active,,
537_202306,537,Family,24.99,2023-06-02,active,,
537_202307,537,Family,24.99,2023-07-02,active,,
537_202308,537,Family,24.99,2023-08-01,active,,
537_202308,537,Family,24.99,2023-08-31,active,,
537_202309,537,Family,24.99,2023-09-30,active,,
537_202310,537,Family,24.99,2023-10-30,active,,
537_202311,537,Family,24.99,2023-11-29,churned,2023-12-06,Price
538_202301,538,Premium,19.99,2023-01-30,active,,
538_202303,538,Premium,19.99,2023-03-01,active,,
538_202303,538,Premium,19.99,2023-03-31,active,,
538_202304,538,Premium,19.99,2023-04-30,active,,
538_202305,538,Premium,19.99,2023-05-30,active,,
538_202306,538,Premium,19.99,2023-06-29,active,,
538_202307,538,Premium,19.99,2023-07-29,active,,
538_202308,538,Premium,19.99,2023-08-28,active,,
539_202302,539,Family,24.99,2023-02-15,active,,
539_202303,539,Family,24.99,2023-03-17,active,,
539_202304,539,Family,24.99,2023-04-16,active,,
539_202305,539,Family,24.99,2023-05-16,active,,
539_202306,539,Family,24.99,2023-06-15,active,,
539_202307,539,Family,24.99,2023-07-15,active,,
539_202308,539,Family,24.99,2023-08-14,active,,
539_202309,539,Family,24.99,2023-09-13,churned,2023-09-20,Technical Issues
540_202309,540,Standard,14.99,2023-09-02,active,,
540_202310,540,Standard,14.99,2023-10-02,active,,
540_202311,540,Standard,14.99,2023-11-01,active,,
540_202312,540,Standard,14.99,2023-12-01,active,,
541_202306,541,Premium,19.99,2023-06-14,active,,
541_202307,541,Premium,19.99,2023-07-14,active,,
541_202308,541,Premium,19.99,2023-08-13,active,,
541_202309,541,Premium,19.99,2023-09-12,active,,
541_202310,541,Premium,19.99,2023-10-12,active,,
541_202311,541,Premium,19.99,2023-11-11,active,,
541_202312,541,Premium,19.99,2023-12-11,active,,
541_202401,541,Premium,19.99,2024-01-10,active,,
541_202402,541,Premium,19.99,2024-02-09,active,,
541_202403,541,Premium,19.99,2024-03-10,active,,
541_202404,541,Premium,19.99,2024-04-09,active,,
541_202405,541,Premium,19.99,2024-05-09,active,,
542_202312,542,Basic,9.99,2023-12-22,active,,
542_202401,542,Basic,9.99,2024-01-21,active,,
542_202402,542,Basic,9.99,2024-02-20,active,,
542_202403,542,Basic,9.99,2024-03-21,active,,
542_202404,542,Basic,9.99,2024-04-20,active,,
542_202405,542,Basic,9.99,2024-05-20,active,,
543_202302,543,Family,24.99,2023-02-03,active,,
543_202303,543,Family,24.99,2023-03-05,active,,
543_202304,543,Family,24.99,2023-04-04,active,,
543_202305,543,Family,24.99,2023-05-04,active,,
544_202303,544,Standard,14.99,2023-03-10,active,,
544_202304,544,Standard,14.99,2023-04-09,active,,
544_202305,544,Standard,14.99,2023-05-09,active,,
544_202306,544,Standard,14.99,2023-06-08,active,,
544_202307,544,Standard,14.99,2023-07-08,active,,
544_202308,544,Standard,14.99,2023-08-07,active,,
544_202309,544,Standard,14.99,2023-09-06,active,,
545_202301,545,Premium,19.99,2023-01-10,active,,
545_202302,545,Premium,19.99,2023-02-09,active,,
545_202303,545,Premium,19.99,2023-03-11,active,,
545_202304,545,Premium,19.99,2023-04-10,active,,
545_202305,545,Premium,19.99,2023-05-10,active,,
545_202306,545,Premium,19.99,2023-06-09,active,,
545_202307,545,Premium,19.99,2023-07-09,active,,
545_202308,545,Premium,19.99,2023-08-08,active,,
545_202309,545,Premium,19.99,2023-09-07,active,,
546_202307,546,Standard,14.99,2023-07-07,active,,
546_202308,546,Standard,14.99,2023-08-06,active,,
546_202309,546,Standard,14.99,2023-09-05,active,,
546_202310,546,Standard,14.99,2023-10-05,active,,
546_202311,546,Standard,14.99,2023-11-04,active,,
546_202312,546,Standard,14.99,2023-12-04,active,,
546_202401,546,Standard,14.99,2024-01-03,active,,
546_202402,546,Standard,14.99,2024-02-02,active,,
547_202301,547,Premium,19.99,2023-01-25,active,,
547_202302,547,Premium,19.99,2023-02-24,active,,
547_202303,547,Premium,19.99,2023-03-26,active,,
547_202304,547,Premium,19.99,2023-04-25,active,,
547_202305,547,Premium,19.99,2023-05-25,active,,
547_202306,547,Premium,19.99,2023-06-24,active,,
547_202307,547,Premium,19.99,2023-07-24,active,,
547_202308,547,Premium,19.99,2023-08-23,active,,
547_202309,547,Premium,19.99,2023-09-22,active,,
547_202310,547,Premium,19.99,2023-10-22,churned,2023-10-23,Technical Issues
548_202307,548,Family,24.99,2023-07-14,active,,
548_202308,548,Family,24.99,2023-08-13,active,,
548_202309,548,Family,24.99,2023-09-12,active,,
548_202310,548,Family,24.99,2023-10-12,active,,
548_202311,548,Family,24.99,2023-11-11,active,,
548_202312,548,Family,24.99,2023-12-11,active,,
548_202401,548,Family,24.99,2024-01-10,active,,
548_202402,548,Family,24.99,2024-02-09,active,,
548_202403,548,Family,24.99,2024-03-10,active,,
548_202404,548,Family,24.99,2024-04-09,active,,
548_202405,548,Family,24.99,2024-05-09,active,,
549_202312,549,Standard,14.99,2023-12-18,active,,
549_202401,549,Standard,14.99,2024-01-17,active,,
549_202402,549,Standard,14.99,2024-02-16,active,,
549_202403,549,Standard,14.99,2024-03-17,active,,
549_202404,549,Standard,14.99,2024-04-16,active,,
549_202405,549,Standard,14.99,2024-05-16,active,,
549_202406,549,Standard,14.99,2024-06-15,active,,
549_202407,549,Standard,14.99,2024-07-15,active,,
549_202408,549,Standard,14.99,2024-08-14,active,,
549_202409,549,Standard,14.99,2024-09-13,active,,
549_202410,549,Standard,14.99,2024-10-13,active,,
550_202311,550,Basic,9.99,2023-11-07,active,,
550_202312,550,Basic,9.99,2023-12-07,active,,
550_202401,550,Basic,9.99,2024-01-06,active,,
550_202402,550,Basic,9.99,2024-02-05,active,,
550_202403,550,Basic,9.99,2024-03-06,active,,
550_202404,550,Basic,9.99,2024-04-05,churned,2024-04-30,Price
551_202302,551,Premium,19.99,2023-02-24,active,,
551_202303,551,Premium,19.99,2023-03-26,active,,
551_202304,551,Premium,19.99,2023-04-25,active,,
551_202305,551,Premium,19.99,2023-05-25,active,,
551_202306,551,Premium,19.99,2023-06-24,active,,
551_202307,551,Premium,19.99,2023-07-24,active,,
552_202312,552,Standard,14.99,2023-12-27,active,,
552_202401,552,Standard,14.99,2024-01-26,active,,
552_202402,552,Standard,14.99,2024-02-25,active,,
552_202403,552,Standard,14.99,2024-03-26,active,,
552_202404,552,Standard,14.99,2024-04-25,active,,
552_202405,552,Standard,14.99,2024-05-25,active,,
552_202406,552,Standard,14.99,2024-06-24,active,,
552_202407,552,Standard,14.99,2024-07-24,active,,
552_202408,552,Standard,14.99,2024-08-23,active,,
552_202409,552,Standard,14.99,2024-09-22,active,,
552_202410,552,Standard,14.99,2024-10-22,active,,
552_202411,552,Standard,14.99,2024-11-21,churned,2024-11-26,Competition
553_202309,553,Family,24.99,2023-09-04,active,,
553_202310,553,Family,24.99,2023-10-04,active,,
553_202311,553,Family,24.99,2023-11-03,active,,
553_202312,553,Family,24.99,2023-12-03,active,,
553_202401,553,Family,24.99,2024-01-02,active,,
553_202402,553,Family,24.99,2024-02-01,active,,
553_202403,553,Family,24.99,2024-03-02,active,,
554_202312,554,Family,24.99,2023-12-09,active,,
554_202401,554,Family,24.99,2024-01-08,active,,
554_202402,554,Family,24.99,2024-02-07,active,,
554_202403,554,Family,24.99,2024-03-08,active,,
554_202404,554,Family,24.99,2024-04-07,active,,
554_202405,554,Family,24.99,2024-05-07,active,,
555_202311,555,Standard,14.99,2023-11-26,active,,
555_202312,555,Standard,14.99,2023-12-26,active,,
555_202401,555,Standard,14.99,2024-01-25,active,,
555_202402,555,Standard,14.99,2024-02-24,active,,
555_202403,555,Standard,14.99,2024-03-25,active,,
555_202404,555,Standard,14.99,2024-04-24,active,,
555_202405,555,Standard,14.99,2024-05-24,active,,
555_202406,555,Standard,14.99,2024-06-23,active,,
555_202407,555,Standard,14.99,2024-07-23,active,,
555_202408,555,Standard,14.99,2024-08-22,active,,
555_202409,555,Standard,14.99,2024-09-21,active,,
555_202410,555,Standard,14.99,2024-10-21,active,,
556_202303,556,Family,24.99,2023-03-31,active,,
556_202304,556,Family,24.99,2023-04-30,active,,
556_202305,556,Family,24.99,2023-05-30,active,,
556_202306,556,Family,24.99,2023-06-29,active,,
556_202307,556,Family,24.99,2023-07-29,active,,
556_202308,556,Family,24.99,2023-08-28,active,,
556_202309,556,Family,24.99,2023-09-27,active,,
556_202310,556,Family,24.99,2023-10-27,churned,2023-11-07,Price
557_202303,557,Family,24.99,2023-03-01,active,,
557_202303,557,Family,24.99,2023-03-31,active,,
557_202304,557,Family,24.99,2023-04-30,active,,
557_202305,557,Family,24.99,2023-05-30,active,,
557_202306,557,Family,24.99,2023-06-29,active,,
557_202307,557,Family,24.99,2023-07-29,active,,
557_202308,557,Family,24.99,2023-08-28,active,,
558_202308,558,Standard,14.99,2023-08-13,active,,
558_202309,558,Standard,14.99,2023-09-12,active,,
558_202310,558,Standard,14.99,2023-10-12,active,,
558_202311,558,Standard,14.99,2023-11-11,active,,
558_202312,558,Standard,14.99,2023-12-11,active,,
558_202401,558,Standard,14.99,2024-01-10,active,,
558_202402,558,Standard,14.99,2024-02-09,active,,
558_202403,558,Standard,14.99,2024-03-10,active,,
559_202307,559,Standard,14.99,2023-07-25,active,,
559_202308,559,Standard,14.99,2023-08-24,active,,
559_202309,559,Standard,14.99,2023-09-23,active,,
559_202310,559,Standard,14.99,2023-10-23,active,,
559_202311,559,Standard,14.99,2023-11-22,active,,
559_202312,559,Standard,14.99,2023-12-22,active,,
559_202401,559,Standard,14.99,2024-01-21,active,,
559_202402,559,Standard,14.99,2024-02-20,active,,
559_202403,559,Standard,14.99,2024-03-21,active,,
559_202404,559,Standard,14.99,2024-04-20,active,,
559_202405,559,Standard,14.99,2024-05-20,churned,2024-06-11,Content
560_202303,560,Standard,14.99,2023-03-27,active,,
560_202304,560,Standard,14.99,2023-04-26,active,,
560_202305,560,Standard,14.99,2023-05-26,active,,
560_202306,560,Standard,14.99,2023-06-25,active,,
560_202307,560,Standard,14.99,2023-07-25,active,,
560_202308,560,Standard,14.99,2023-08-24,active,,
560_202309,560,Standard,14.99,2023-09-23,active,,
560_202310,560,Standard,14.99,2023-10-23,active,,
560_202311,560,Standard,14.99,2023-11-22,active,,
560_202312,560,Standard,14.99,2023-12-22,active,,
560_202401,560,Standard,14.99,2024-01-21,active,,
560_202402,560,Standard,14.99,2024-02-20,active,,
561_202309,561,Premium,19.99,2023-09-05,active,,
561_202310,561,Premium,19.99,2023-10-05,active,,
561_202311,561,Premium,19.99,2023-11-04,active,,
561_202312,561,Premium,19.99,2023-12-04,active,,
561_202401,561,Premium,19.99,2024-01-03,active,,
562_202301,562,Basic,9.99,2023-01-15,active,,
562_202302,562,Basic,9.99,2023-02-14,active,,
562_202303,562,Basic,9.99,2023-03-16,active,,
562_202304,562,Basic,9.99,2023-04-15,active,,
563_202308,563,Basic,9.99,2023-08-14,active,,
563_202309,563,Basic,9.99,2023-09-13,active,,
563_202310,563,Basic,9.99,2023-10-13,active,,
563_202311,563,Basic,9.99,2023-11-12,active,,
563_202312,563,Basic,9.99,2023-12-12,active,,
563_202401,563,Basic,9.99,2024-01-11,churned,2024-01-16,Content
564_202312,564,Standard,14.99,2023-12-14,active,,
564_202401,564,Standard,14.99,2024-01-13,active,,
564_202402,564,Standard,14.99,2024-02-12,active,,
564_202403,564,Standard,14.99,2024-03-13,active,,
565_202309,565,Standard,14.99,2023-09-25,active,,
565_202310,565,Standard,14.99,2023-10-25,active,,
565_202311,565,Standard,14.99,2023-11-24,active,,
565_202312,565,Standard,14.99,2023-12-24,active,,
565_202401,565,Standard,14.99,2024-01-23,active,,
565_202402,565,Standard,14.99,2024-02-22,active,,
566_202306,566,Family,24.99,2023-06-27,active,,
566_202307,566,Family,24.99,2023-07-27,active,,
566_202308,566,Family,24.99,2023-08-26,active,,
566_202309,566,Family,24.99,2023-09-25,active,,
566_202310,566,Family,24.99,2023-10-25,active,,
566_202311,566,Family,24.99,2023-11-24,active,,
566_202312,566,Family,24.99,2023-12-24,active,,
566_202401,566,Family,24.99,2024-01-23,active,,
566_202402,566,Family,24.99,2024-02-22,active,,
566_202403,566,Family,24.99,2024-03-23,active,,
567_202303,567,Standard,14.99,2023-03-22,active,,
567_202304,567,Standard,14.99,2023-04-21,active,,
567_202305,567,Standard,14.99,2023-05-21,active,,
567_202306,567,Standard,14.99,2023-06-20,active,,
567_202307,567,Standard,14.99,2023-07-20,active,,
567_202308,567,Standard,14.99,2023-08-19,active,,
568_202305,568,Standard,14.99,2023-05-04,active,,
568_202306,568,Standard,14.99,2023-06-03,active,,
568_202307,568,Standard,14.99,2023-07-03,active,,
568_202308,568,Standard,14.99,2023-08-02,active,,
568_202309,568,Standard,14.99,2023-09-01,active,,
568_202310,568,Standard,14.99,2023-10-01,active,,
568_202310,568,Standard,14.99,2023-10-31,active,,
569_202305,569,Family,24.99,2023-05-01,active,,
569_202305,569,Family,24.99,2023-05-31,active,,
569_202306,569,Family,24.99,2023-06-30,active,,
569_202307,569,Family,24.99,2023-07-30,active,,
569_202308,569,Family,24.99,2023-08-29,active,,
569_202309,569,Family,24.99,2023-09-28,active,,
570_202308,570,Family,24.99,2023-08-17,active,,
570_202309,570,Family,24.99,2023-09-16,active,,
570_202310,570,Family,24.99,2023-10-16,active,,
570_202311,570,Family,24.99,2023-11-15,active,,
571_202307,571,Premium,19.99,2023-07-31,active,,
571_202308,571,Premium,19.99,2023-08-30,active,,
571_202309,571,Premium,19.99,2023-09-29,active,,
571_202310,571,Premium,19.99,2023-10-29,active,,
571_202311,571,Premium,19.99,2023-11-28,active,,
571_202312,571,Premium,19.99,2023-12-28,active,,
571_202401,571,Premium,19.99,2024-01-27,active,,
571_202402,571,Premium,19.99,2024-02-26,active,,
571_202403,571,Premium,19.99,2024-03-27,active,,
572_202310,572,Family,24.99,2023-10-15,active,,
572_202311,572,Family,24.99,2023-11-14,active,,
572_202312,572,Family,24.99,2023-12-14,active,,
572_202401,572,Family,24.99,2024-01-13,active,,
572_202402,572,Family,24.99,2024-02-12,active,,
572_202403,572,Family,24.99,2024-03-13,active,,
572_202404,572,Family,24.99,2024-04-12,active,,
572_202405,572,Family,24.99,2024-05-12,active,,
572_202406,572,Family,24.99,2024-06-11,active,,
572_202407,572,Family,24.99,2024-07-11,active,,
573_202308,573,Family,24.99,2023-08-21,active,,
573_202309,573,Family,24.99,2023-09-20,active,,
573_202310,573,Family,24.99,2023-10-20,active,,
573_202311,573,Family,24.99,2023-11-19,active,,
573_202312,573,Family,24.99,2023-12-19,active,,
574_202308,574,Family,24.99,2023-08-20,active,,
574_202309,574,Family,24.99,2023-09-19,active,,
574_202310,574,Family,24.99,2023-10-19,active,,
575_202305,575,Family,24.99,2023-05-30,active,,
575_202306,575,Family,24.99,2023-06-29,active,,
575_202307,575,Family,24.99,2023-07-29,active,,
575_202308,575,Family,24.99,2023-08-28,active,,
576_202309,576,Premium,19.99,2023-09-10,active,,
576_202310,576,Premium,19.99,2023-10-10,active,,
576_202311,576,Premium,19.99,2023-11-09,active,,
576_202312,576,Premium,19.99,2023-12-09,active,,
576_202401,576,Premium,19.99,2024-01-08,active,,
576_202402,576,Premium,19.99,2024-02-07,active,,
576_202403,576,Premium,19.99,2024-03-08,active,,
576_202404,576,Premium,19.99,2024-04-07,active,,
576_202405,576,Premium,19.99,2024-05-07,active,,
576_202406,576,Premium,19.99,2024-06-06,active,,
576_202407,576,Premium,19.99,2024-07-06,active,,
576_202408,576,Premium,19.99,2024-08-05,active,,
577_202303,577,Standard,14.99,2023-03-03,active,,
577_202304,577,Standard,14.99,2023-04-02,active,,
577_202305,577,Standard,14.99,2023-05-02,active,,
577_202306,577,Standard,14.99,2023-06-01,active,,
577_202307,577,Standard,14.99,2023-07-01,active,,
577_202307,577,Standard,14.99,2023-07-31,active,,
577_202308,577,Standard,14.99,2023-08-30,active,,
578_202301,578,Premium,19.99,2023-01-24,active,,
578_202302,578,Premium,19.99,2023-02-23,active,,
578_202303,578,Premium,19.99,2023-03-25,active,,
578_202304,578,Premium,19.99,2023-04-24,active,,
578_202305,578,Premium,19.99,2023-05-24,active,,
578_202306,578,Premium,19.99,2023-06-23,active,,
578_202307,578,Premium,19.99,2023-07-23,active,,
578_202308,578,Premium,19.99,2023-08-22,active,,
578_202309,578,Premium,19.99,2023-09-21,active,,
578_202310,578,Premium,19.99,2023-10-21,active,,
579_202310,579,Family,24.99,2023-10-29,active,,
579_202311,579,Family,24.99,2023-11-28,active,,
579_202312,579,Family,24.99,2023-12-28,active,,
579_202401,579,Family,24.99,2024-01-27,active,,
580_202309,580,Family,24.99,2023-09-05,active,,
580_202310,580,Family,24.99,2023-10-05,active,,
580_202311,580,Family,24.99,2023-11-04,active,,
580_202312,580,Family,24.99,2023-12-04,active,,
580_202401,580,Family,24.99,2024-01-03,active,,
580_202402,580,Family,24.99,2024-02-02,active,,
581_202312,581,Standard,14.99,2023-12-03,active,,
581_202401,581,Standard,14.99,2024-01-02,active,,
581_202402,581,Standard,14.99,2024-02-01,churned,2024-02-18,Competition
582_202312,582,Family,24.99,2023-12-21,active,,
582_202401,582,Family,24.99,2024-01-20,active,,
582_202402,582,Family,24.99,2024-02-19,active,,
582_202403,582,Family,24.99,2024-03-20,active,,
582_202404,582,Family,24.99,2024-04-19,active,,
582_202405,582,Family,24.99,2024-05-19,active,,
582_202406,582,Family,24.99,2024-06-18,active,,
582_202407,582,Family,24.99,2024-07-18,active,,
